date,year,vix_pre5,vix_day,vix_post1,vix_post5,vix_chg_pre_to_day_pct,vix_crush_day_to_post1_pct,vix_crush_day_to_post5_pct,abs_move_day_pct,abs_move_post1_pct
2019-10-11,2019,17.040000915527344,15.579999923706055,14.569999694824219,14.25,-8.568080477571415,-6.48267159067858,-8.53658491796503,1.0938977513132997,0.13871187334510982
2019-10-30,2019,14.010000228881836,12.329999923706055,13.220000267028809,12.619999885559082,-11.991436671874101,7.218169901295868,2.351986728689792,0.325337015914573,0.3022860563304697
2019-12-11,2019,14.800000190734863,14.989999771118164,13.9399995803833,12.579999923706055,1.2837809319911075,-7.004671159221365,-16.07738415083604,0.2908158040315856,0.8575225775086182
2020-01-29,2020,12.90999984741211,16.389999389648438,15.489999771118164,15.149999618530273,26.955844952499476,-5.491151019192186,-7.565587658906936,0.08668741908683941,0.3134358792605374
2020-03-03,2020,27.850000381469727,36.81999969482422,31.989999771118164,47.29999923706055,32.208255621148105,-13.117870623950623,28.462790953552066,2.8107896121075893,4.220259077449118
2020-03-16,2020,54.459999084472656,82.69000244140625,75.91000366210938,61.59000015258789,51.83621709788531,-8.199296866753814,-25.516993186412982,11.984055240393443,5.995484974402432
2020-03-23,2020,82.69000244140625,61.59000015258789,61.66999816894531,57.08000183105469,-25.516993186412982,0.12988799506288284,-7.322614564636765,2.929386782180443,9.382773976227554
2020-03-31,2020,61.66999816894531,53.540000915527344,57.060001373291016,46.70000076293945,-13.183067123086001,6.574524463152964,-12.775495023580019,1.6012721914555605,4.414243033166542
2020-04-29,2020,41.97999954223633,31.229999542236328,34.150001525878906,34.119998931884766,-25.607432389760653,9.34999047852525,9.253920691673144,2.6583916282167053,0.9212446303987654
2020-06-10,2020,25.65999984741211,27.56999969482422,40.790000915527344,33.470001220703125,7.443491265666302,47.95067597764591,21.40007831406152,0.5313091072437381,5.894405927443824
2020-07-29,2020,24.31999969482422,24.100000381469727,24.760000228881836,22.989999771118164,-0.9046024511312534,2.738588535125408,-4.605811588306164,1.242838167815008,0.3750251937389204
2020-08-27,2020,22.719999313354492,24.469999313354492,22.959999084472656,33.599998474121094,7.702465021516858,-6.170822522490848,37.3109906700484,0.16730440109038458,0.673256535528588
2020-09-16,2020,28.809999465942383,26.040000915527344,26.459999084472656,28.579999923706055,-9.614712258809933,1.612896137399411,9.754220118572032,0.4618946596211537,0.8412365876402483
2020-11-05,2020,37.59000015258789,27.579999923706055,24.860000610351562,25.350000381469727,-26.629423219602455,-9.862216536906331,-8.085567615682109,1.9460194138962938,0.028771518741854685
2020-12-16,2020,22.270000457763672,22.5,21.93000030517578,23.309999465942383,1.0327774472772777,-2.5333319769965224,3.5999976264105893,0.17727951669590514,0.5757654753379748
2021-01-27,2021,21.579999923706055,37.209999084472656,30.209999084472656,22.90999984741211,72.42817060252507,-18.81214773509905,-38.43052832276953,2.5677883699462,0.9760625975629766
2021-03-17,2021,22.559999465942383,19.229999542236328,21.579999923706055,21.200000762939453,-14.760638309115103,12.220491094179376,10.24441636816611,0.287938213053085,1.4760539319459198
2021-04-28,2021,17.5,17.280000686645508,17.610000610351562,19.149999618530273,-1.2571389334542382,1.9097217048208215,10.821752648019034,0.08455399168898481,0.6762806734045723
2021-06-16,2021,17.889999389648438,18.149999618530273,17.75,16.31999969482422,1.4533272093473437,-2.203854693869489,-10.082644419660003,0.5390124612855707,0.043571559205179966
2021-07-28,2021,17.90999984741211,18.309999465942383,17.700000762939453,17.969999313354492,2.2333870571644487,-3.33150584814359,-1.8569096805289953,0.01862618826539153,0.42061529800074826
2021-09-22,2021,18.18000030517578,20.8700008392334,18.6299991607666,22.559999465942383,14.79648233719657,-10.733117337761822,8.09774105773855,0.9519611195260236,1.2134715784494876
2021-11-03,2021,16.979999542236328,15.100000381469727,15.4399995803833,18.729999542236328,-11.07184459039743,2.2516502670477445,24.039728934187508,0.6461279195357994,0.4181942361150437
2021-12-15,2021,19.899999618530273,19.290000915527344,20.56999969482422,18.6299991607666,-3.065320174352759,6.63555582450257,-3.4214708317067966,1.6348464630746795,0.8743415379980468
2022-01-26,2022,23.850000381469727,31.959999084472656,30.489999771118164,22.09000015258789,34.0041868900933,-4.599497357522364,-30.882350483795772,0.1496635847751837,0.538408875771057
2022-03-16,2022,32.45000076293945,26.670000076293945,25.670000076293945,23.56999969482422,-17.812020187212873,-3.7495312978602757,-11.623548453699527,2.238376135718223,1.234781757145198
2022-05-04,2022,31.600000381469727,25.420000076293945,31.200000762939453,32.560001373291016,-19.55696275497433,22.738004206521587,28.088124608841582,2.986242108440229,3.5649708609806985
2022-06-15,2022,23.959999084472656,29.6200008392334,32.95000076293945,29.049999237060547,23.622712733861164,11.242403205118334,-1.9243807765793597,1.4592504858983224,3.2511951488163437
2022-07-27,2022,23.8799991607666,23.239999771118164,22.329999923706055,21.950000762939453,-2.6800645399515655,-3.91566203259186,-5.550770313611942,2.6156273782937722,1.2133338697180918
2022-09-21,2022,26.15999984741211,27.989999771118164,27.350000381469727,30.18000030517578,6.995412593196515,-2.286528741986016,7.824224908774013,1.7116493600784488,0.8427580979689431
2022-11-02,2022,27.280000686645508,25.860000610351562,25.299999237060547,26.09000015258789,-5.205278741026875,-2.165511833231948,0.8894026945392319,2.500198485734284,1.058599231542967
2022-12-14,2022,22.68000030517578,21.139999389648438,22.829999923706055,20.06999969482422,-6.790127402140733,7.994326314338274,-5.061493499134928,0.6052724634100337,2.4921675023714007
2023-02-01,2023,19.079999923706055,17.8700008392334,18.729999542236328,19.6299991607666,-6.341714304564993,4.812527490848306,9.848898930486595,1.045230394459029,1.4699373244309921
2023-03-22,2023,26.139999389648438,22.260000228881836,22.610000610351562,19.1200008392334,-14.843149393121635,1.5723287415586373,-14.106016879435435,1.6463223775713631,0.2984528733375402
2023-05-03,2023,18.84000015258789,18.34000015258789,20.09000015258789,16.940000534057617,-2.653927791668931,9.541984653435588,-7.633585642760887,0.6998305064656485,0.7218732334382416
2023-06-14,2023,13.9399995803833,13.880000114440918,14.5,12.90999984741211,-0.4304122507063468,4.466857928293733,-6.9884744886969274,0.08194255259321714,1.217813742034668
2023-07-26,2023,13.760000228881836,13.1899995803833,14.40999984741211,16.09000015258789,-4.1424465044856635,9.249433706148412,21.986358335580135,0.015543889679858758,0.6424666064487883
2023-09-20,2023,13.479999542236328,15.140000343322754,17.540000915527344,18.219999313354492,12.314546420311178,15.852050976095722,20.34345376610325,0.9394794758059599,1.6400934103219411
2023-11-01,2023,20.190000534057617,16.8700008392334,15.65999984741211,14.449999809265137,-16.443782105026983,-7.172501076628713,-14.344996500179374,1.0505999486313922,1.885855702012762
2023-12-13,2023,12.970000267028809,12.1899995803833,12.479999542236328,13.670000076293945,-6.013883350707072,2.3789989486111995,12.141103747799376,1.3650676351045998,0.26470624846992585
2024-01-31,2024,13.140000343322754,14.350000381469727,13.880000114440918,12.829999923706055,9.208523641796162,-3.275263097802583,-10.592337403185448,1.6105744611597972,1.2493688211609788
2024-03-20,2024,13.75,13.039999961853027,12.920000076293945,12.779999732971191,-5.163636641068892,-0.9202445238506662,-1.993866791736476,0.8904173912846591,0.32365354015160275
2024-05-01,2024,15.970000267028809,15.390000343322754,14.680000305175781,13.0,-3.6318091046216527,-4.613385460092079,-15.52956653675256,0.34354388154940185,0.9128437077573048
2024-06-12,2024,12.630000114440918,12.039999961853027,11.9399995803833,13.279999732971191,-4.671418426301477,-0.8305679550378975,10.299001453878077,0.8503672791998707,0.23446558536817097
2024-07-31,2024,18.040000915527344,16.360000610351562,18.59000015258789,27.850000381469727,-9.312639799977928,13.630803539367387,70.23226981940347,1.5793398659167401,1.3693502993456064
2024-09-18,2024,17.690000534057617,18.229999542236328,16.329999923706055,15.40999984741211,3.052566375784327,-10.422378860340853,-15.469005845505801,0.2896455862498093,1.697685316676334
2024-11-07,2024,23.15999984741211,15.199999809265137,14.9399995803833,14.3100004196167,-34.369603154537245,-1.7105278430553206,-5.855259215897746,0.7431229727488331,0.3756833309231711
2024-12-18,2024,13.579999923706055,27.6200008392334,24.09000015258789,14.729999542236328,103.38734163774394,-12.780595870334821,-46.66908365436109,2.949284635160343,0.08651123249070469
2025-01-29,2025,15.100000381469727,16.559999465942383,15.84000015258789,15.770000457763672,9.668867864826836,-4.347822080763086,-4.77052556555595,0.4678895760321544,0.5275414405311762
2025-03-19,2025,24.229999542236328,19.899999618530273,19.799999237060547,18.329999923706055,-17.87040860714112,-0.5025144893802347,-7.889445853869681,1.0798495567894584,0.21848931523151816
2025-05-07,2025,24.700000762939453,23.549999237060547,22.479999542236328,18.6200008392334,-4.65587647917971,-4.543523267467309,-20.934176465147512,0.43463562331358396,0.5799775094835535
2025-06-18,2025,17.260000228881836,20.139999389648438,20.6200008392334,16.59000015258789,16.685974058953867,2.3833240522920462,-17.626610450073677,0.03092402101070313,0.2178658486505891
2025-07-30,2025,15.369999885559082,15.479999542236328,16.719999313354492,16.770000457763672,0.7156776675099064,8.01033467562382,8.333339494020308,0.12494327466496813,0.36948193411530106
2025-08-22,2025,15.09000015258789,14.220000267028809,14.789999961853027,15.359999656677246,-5.765406737983891,4.008436597190856,8.016873194381692,1.5186444876893468,0.4266385548063467
2025-09-17,2025,15.350000381469727,15.720000267028809,15.699999809265137,16.18000030517578,2.4104226473228074,-0.12722937292578562,2.92620884435848,0.09701681605103207,0.47891191851283654
2025-10-29,2025,18.600000381469727,16.920000076293945,16.90999984741211,18.010000228881836,-9.032259520002395,-0.05910300730935791,6.4420812510223024,0.0043578255173426506,0.9904812439519239
2025-12-10,2025,16.079999923706055,15.770000457763672,14.850000381469727,17.6200008392334,-1.9278573844105806,-5.833862077290075,11.73113714501486,0.674955693920154,0.2079350841514227
2026-01-28,2026,16.899999618530273,16.350000381469727,16.8799991607666,18.639999389648438,-3.2544334288474808,3.2415826723621866,14.006109814982516,0.008172305219089626,0.1292631274007694
2026-03-18,2026,24.229999542236328,25.09000015258789,24.059999465942383,25.329999923706055,3.549321612047329,-4.105223915430189,0.956555478910226,1.3607567880073446,0.2748797741878972
2026-04-29,2026,18.920000076293945,18.809999465942383,16.889999389648438,17.389999389648438,-0.5813985724523851,-10.207337218538049,-7.549176590169582,0.03991720531409948,1.0238239941821936
2026-06-17,2026,22.219999313354492,18.440000534057617,16.399999618530273,18.889999389648438,-17.01169620210137,-11.062911369007722,2.440340794783058,1.2148282108228825,1.0846212235623431
