entry,exit_days,exit_reason,entry_spx,entry_vix,exit_spx,exit_vix,short_strike,long_strike,width,credit_per_share,max_loss_per_share,pnl_per_share,pnl_usd,roe_on_max_loss,win,state_ivp,state_ivr,state_iv_signal,range_252d,year
2021-11-08,9,dte_roll,4701.7,17.22,4688.67,17.11,4600,4485,115,26.75,88.25,2.16,215.92,0.0245,True,26.7,10.0,LOW,22.2,2021
2021-11-09,9,dte_roll,4685.25,17.78,4704.54,17.59,4580,4465,115,26.97,88.03,7.39,738.57,0.0839,True,33.9,12.5,LOW,22.2,2021
2021-11-11,11,dte_roll,4649.27,17.66,4682.94,19.17,4545,4430,115,26.75,88.25,8.09,809.35,0.0917,True,32.3,11.9,LOW,22.2,2021
2021-11-12,10,dte_roll,4682.85,16.29,4682.94,19.17,4590,4480,110,25.79,84.21,0.26,25.52,0.003,True,12.0,5.8,LOW,22.2,2021
2021-11-15,9,dte_roll,4682.8,16.49,4701.46,18.58,4585,4475,110,25.33,84.67,3.62,362.28,0.0428,True,17.9,6.7,LOW,22.2,2021
2021-11-16,10,dte_roll,4700.9,16.37,4594.62,28.62,4605,4495,110,25.53,84.47,-23.13,-2312.97,-0.2738,False,13.9,6.1,LOW,22.2,2021
2021-11-17,9,dte_roll,4688.67,17.11,4594.62,28.62,4590,4475,115,26.98,88.02,-21.52,-2152.23,-0.2445,False,26.3,9.5,LOW,22.2,2021
2021-11-18,11,dte_roll,4704.54,17.59,4655.27,22.96,4600,4485,115,26.89,88.11,-9.53,-952.9,-0.1082,False,33.1,11.6,LOW,22.2,2021
2021-11-19,10,dte_roll,4697.96,17.91,4655.27,22.96,4595,4475,120,28.41,91.59,-8.8,-879.58,-0.096,False,37.8,13.1,LOW,22.2,2021
2021-12-23,11,profit_target,4725.79,17.96,4796.56,16.6,4620,4500,120,28.19,91.81,17.43,1742.7,0.1898,True,39.4,13.3,LOW,22.2,2021
2021-12-27,9,dte_roll,4791.19,17.68,4700.58,19.73,4685,4565,120,28.04,91.96,-14.97,-1497.44,-0.1628,False,34.7,12.0,LOW,22.2,2021
2021-12-28,9,dte_roll,4786.35,17.54,4696.05,19.61,4680,4560,120,27.76,92.24,-15.03,-1502.77,-0.1629,False,32.3,11.4,LOW,22.2,2021
2021-12-29,9,dte_roll,4793.06,16.95,4677.03,18.76,4690,4575,115,26.58,88.42,-20.1,-2010.32,-0.2274,False,23.9,8.7,LOW,22.2,2021
2021-12-30,11,dte_roll,4778.73,17.33,4670.29,19.4,4675,4555,120,27.8,92.2,-18.53,-1853.05,-0.201,False,30.7,10.5,LOW,22.2,2021
2021-12-31,10,dte_roll,4766.18,17.22,4670.29,19.4,4665,4545,120,27.96,92.04,-16.49,-1649.14,-0.1792,False,28.7,10.0,LOW,22.2,2021
2022-01-03,9,dte_roll,4796.56,16.6,4726.35,17.62,4695,4585,110,25.48,84.52,-9.92,-992.0,-0.1174,False,19.5,7.2,LOW,22.2,2022
2022-01-04,9,dte_roll,4793.54,16.91,4659.03,20.31,4690,4575,115,26.45,88.55,-24.7,-2470.46,-0.279,False,23.9,8.6,LOW,22.2,2022
2022-01-12,9,dte_roll,4726.35,17.62,4397.94,28.85,4620,4505,115,26.78,88.22,-53.77,-5376.89,-0.6095,False,36.3,11.8,LOW,22.2,2022
2022-08-10,9,dte_roll,4210.24,19.74,4228.48,20.6,4105,3990,115,27.18,87.82,5.83,582.58,0.0663,True,32.7,22.1,LOW,21.44,2022
2022-08-11,11,dte_roll,4207.27,20.2,4137.99,23.8,4100,3980,120,28.29,91.71,-11.0,-1099.52,-0.1199,False,34.3,24.2,LOW,21.44,2022
2022-08-12,10,dte_roll,4280.15,19.53,4137.99,23.8,4175,4055,120,28.12,91.88,-26.58,-2657.51,-0.2892,False,29.9,21.1,LOW,21.44,2022
2022-08-15,9,dte_roll,4297.14,19.95,4140.77,22.82,4190,4070,120,28.5,91.5,-28.51,-2850.94,-0.3116,False,33.1,23.0,LOW,21.44,2022
2022-08-16,9,dte_roll,4305.2,19.69,4199.12,21.78,4200,4080,120,28.49,91.51,-18.01,-1800.79,-0.1968,False,31.1,21.8,LOW,21.44,2022
2022-08-17,9,dte_roll,4274.04,19.9,4057.66,25.56,4165,4045,120,28.0,92.0,-40.51,-4050.67,-0.4403,False,32.3,22.8,LOW,21.44,2022
2022-08-18,11,dte_roll,4283.74,19.56,4030.61,26.21,4180,4060,120,28.4,91.6,-48.28,-4828.11,-0.5271,False,29.5,21.2,LOW,21.44,2022
2022-08-19,10,dte_roll,4228.48,20.6,4030.61,26.21,4120,3995,125,29.6,95.4,-37.9,-3790.36,-0.3973,False,37.1,26.1,LOW,21.44,2022
2022-11-22,9,dte_roll,4003.58,21.29,4076.57,19.84,3895,3775,120,28.29,91.71,16.34,1634.12,0.1782,True,17.9,23.6,LOW,19.85,2022
2022-11-23,9,dte_roll,4027.26,20.35,4071.7,19.06,3925,3810,115,27.37,87.63,12.55,1254.78,0.1432,True,14.3,18.9,LOW,19.85,2022
2022-11-25,10,dte_roll,4026.12,20.5,3998.84,20.75,3920,3805,115,26.96,88.04,-0.04,-4.01,-0.0005,False,14.3,19.6,LOW,19.85,2022
2022-11-29,9,dte_roll,3957.63,21.89,3963.51,22.29,3850,3725,125,29.74,95.26,5.11,510.72,0.0536,True,23.1,26.6,LOW,19.85,2022
2022-11-30,9,dte_roll,4080.11,20.58,3934.38,22.83,3975,3855,120,28.37,91.63,-26.64,-2664.48,-0.2908,False,15.5,20.1,LOW,19.85,2022
2022-12-01,11,dte_roll,4076.57,19.84,3990.56,25.0,3975,3860,115,27.09,87.91,-15.59,-1559.23,-0.1774,False,10.8,16.3,LOW,19.85,2022
2022-12-02,10,dte_roll,4071.7,19.06,3990.56,25.0,3975,3865,110,25.97,84.03,-15.62,-1562.17,-0.1859,False,6.0,12.4,LOW,19.85,2022
2022-12-05,9,dte_roll,3998.84,20.75,3995.32,21.14,3895,3775,120,28.28,91.72,3.36,335.62,0.0366,True,17.1,20.9,LOW,19.85,2022
2022-12-14,9,dte_roll,3995.32,21.14,3844.82,20.87,3890,3770,120,28.55,91.45,-26.8,-2680.3,-0.2931,False,17.5,22.9,LOW,19.85,2022
2023-01-11,9,dte_roll,3969.61,21.09,3972.61,19.85,3865,3745,120,28.43,91.57,6.74,673.88,0.0736,True,12.4,18.4,LOW,18.83,2023
2023-01-12,11,dte_roll,3983.17,18.83,4019.81,19.81,3890,3785,105,24.9,80.1,9.08,907.71,0.1133,True,0.8,6.4,LOW,18.83,2023
2023-01-13,10,dte_roll,3999.09,18.35,4019.81,19.81,3905,3805,100,23.41,76.59,5.37,537.27,0.0701,True,0.0,0.0,LOW,18.83,2023
2023-01-17,9,dte_roll,3990.97,19.36,4060.43,18.73,3895,3785,110,26.01,83.99,14.37,1436.62,0.1711,True,2.8,5.6,LOW,18.1,2023
2023-01-20,10,dte_roll,3972.61,19.85,4017.77,19.94,3875,3760,115,27.1,87.9,11.48,1147.79,0.1306,True,5.6,8.3,LOW,18.1,2023
2023-01-23,9,dte_roll,4019.81,19.81,4119.21,17.87,3920,3805,115,26.99,88.01,19.33,1933.04,0.2196,True,5.2,8.1,LOW,18.1,2023
2023-01-24,9,dte_roll,4016.95,19.2,4179.76,18.73,3920,3810,110,25.8,84.2,21.3,2130.5,0.253,True,2.0,4.7,LOW,18.1,2023
2023-01-25,9,dte_roll,4016.22,19.08,4136.48,18.33,3920,3810,110,25.75,84.25,19.03,1903.1,0.2259,True,2.0,4.0,LOW,18.1,2023
2023-01-26,11,dte_roll,4060.43,18.73,4111.08,19.43,3965,3855,110,25.65,84.35,11.57,1157.38,0.1372,True,0.8,2.1,LOW,18.1,2023
2023-01-27,10,dte_roll,4070.56,18.51,4111.08,19.43,3975,3870,105,24.59,80.41,8.97,897.1,0.1116,True,0.4,0.9,LOW,18.1,2023
2023-01-30,9,dte_roll,4017.77,19.94,4117.86,19.63,3915,3805,110,25.88,84.12,16.6,1660.0,0.1973,True,8.4,8.8,LOW,18.1,2023
2023-01-31,9,dte_roll,4076.6,19.4,4081.5,20.71,3975,3865,110,25.69,84.31,3.1,309.92,0.0368,True,4.4,5.8,LOW,18.1,2023
2023-02-01,9,dte_roll,4119.21,17.87,4090.46,20.53,4025,3920,105,24.2,80.8,-4.3,-429.65,-0.0532,False,0.0,0.0,LOW,18.1,2023
2023-02-02,11,dte_roll,4179.76,18.73,4137.29,20.34,4080,3970,110,25.65,84.35,-4.32,-431.95,-0.0512,False,1.6,4.6,LOW,18.58,2023
2023-02-03,10,dte_roll,4136.48,18.33,4137.29,20.34,4040,3935,105,24.57,80.43,1.89,189.49,0.0236,True,0.4,2.5,LOW,18.58,2023
2023-02-06,9,dte_roll,4111.08,19.43,4147.6,18.23,4010,3895,115,26.81,88.19,11.48,1148.38,0.1302,True,6.0,8.4,LOW,18.58,2023
2023-02-07,9,dte_roll,4164.0,18.66,4090.41,20.17,4065,3955,110,25.59,84.41,-11.2,-1119.81,-0.1327,False,2.0,4.3,LOW,18.58,2023
2023-02-08,9,dte_roll,4117.86,19.63,4079.09,20.02,4015,3900,115,26.85,88.15,-3.03,-303.45,-0.0344,False,7.6,9.5,LOW,18.58,2023
2023-02-09,12,dte_roll,4081.5,20.71,3997.34,22.87,3975,3855,120,28.33,91.67,-12.26,-1226.3,-0.1338,False,16.7,15.3,LOW,18.58,2023
2023-02-10,11,dte_roll,4090.46,20.53,3997.34,22.87,3985,3865,120,28.31,91.69,-14.87,-1486.87,-0.1622,False,14.7,14.3,LOW,18.58,2023
2023-02-13,9,dte_roll,4137.29,20.34,3991.05,22.29,4030,3910,120,28.05,91.95,-26.48,-2647.78,-0.288,False,13.1,13.3,LOW,18.58,2023
2023-02-14,9,dte_roll,4136.13,18.91,4012.32,21.14,4040,3925,115,27.03,87.97,-22.92,-2291.99,-0.2605,False,4.0,5.6,LOW,18.58,2023
2023-02-15,9,dte_roll,4147.6,18.23,3970.04,21.67,4055,3945,110,25.91,84.09,-34.5,-3450.44,-0.4103,False,0.4,1.9,LOW,18.58,2023
2023-02-16,11,dte_roll,4090.41,20.17,3982.24,20.95,3985,3870,115,27.02,87.98,-16.72,-1671.82,-0.19,False,13.1,12.4,LOW,18.58,2023
2023-02-17,10,dte_roll,4079.09,20.02,3982.24,20.95,3975,3860,115,26.96,88.04,-14.84,-1484.07,-0.1686,False,12.7,11.6,LOW,18.58,2023
2023-03-03,10,dte_roll,4045.64,18.49,3855.76,26.52,3950,3845,105,24.42,80.58,-35.01,-3500.63,-0.4344,False,1.6,3.3,LOW,18.58,2023
2023-03-06,9,dte_roll,4048.42,18.61,3891.93,26.14,3955,3845,110,25.74,84.26,-30.4,-3039.91,-0.3608,False,2.8,4.0,LOW,18.58,2023
2023-03-31,10,dte_roll,4109.31,18.7,4109.11,18.97,4015,3905,110,26.07,83.93,4.16,416.47,0.0496,True,3.6,4.9,LOW,16.88,2023
2023-04-03,9,dte_roll,4124.51,18.55,4091.95,19.09,4030,3920,110,25.92,84.08,-2.45,-244.74,-0.0291,False,2.4,4.0,LOW,16.88,2023
2023-04-04,9,dte_roll,4100.6,19.0,4146.22,17.8,4005,3890,115,27.03,87.97,12.86,1285.91,0.1462,True,6.0,6.7,LOW,16.88,2023
2023-04-05,9,dte_roll,4090.38,19.08,4137.64,17.07,3990,3880,110,25.53,84.47,13.63,1363.41,0.1614,True,6.8,7.2,LOW,16.88,2023
2023-04-06,11,dte_roll,4105.02,18.4,4151.32,16.95,4010,3905,105,24.72,80.28,13.52,1352.4,0.1685,True,1.6,3.1,LOW,16.88,2023
2023-04-10,9,dte_roll,4109.11,18.97,4154.52,16.46,4010,3900,110,25.68,84.32,14.21,1420.91,0.1685,True,6.0,6.5,LOW,16.88,2023
2023-04-11,9,dte_roll,4108.94,19.1,4129.79,17.17,4010,3900,110,25.88,84.12,10.07,1007.08,0.1197,True,8.4,7.3,LOW,16.88,2023
2023-04-12,9,dte_roll,4091.95,19.09,4133.52,16.77,3995,3885,110,26.08,83.92,13.49,1349.45,0.1608,True,8.4,7.2,LOW,16.88,2023
2023-04-13,11,dte_roll,4146.22,17.8,4137.04,16.89,4055,3950,105,24.72,80.28,4.67,466.7,0.0581,True,0.0,0.0,LOW,16.88,2023
2023-04-14,10,dte_roll,4137.64,17.07,4137.04,16.89,4050,3950,100,23.43,76.57,4.26,425.85,0.0556,True,0.0,0.0,LOW,16.95,2023
2023-04-17,9,dte_roll,4151.32,16.95,4055.99,18.84,4065,3965,100,23.54,76.46,-16.6,-1660.12,-0.2171,False,0.0,0.0,LOW,17.68,2023
2023-04-18,9,dte_roll,4154.87,16.83,4135.35,17.03,4070,3970,100,23.62,76.38,-0.08,-7.81,-0.001,False,0.0,0.0,LOW,17.8,2023
2023-04-19,9,dte_roll,4154.52,16.46,4169.48,15.78,4070,3970,100,23.16,76.84,6.97,697.29,0.0907,True,0.0,0.0,LOW,17.92,2023
2023-04-20,11,dte_roll,4129.79,17.17,4167.87,16.08,4040,3940,100,23.19,76.81,11.72,1172.42,0.1526,True,1.6,3.9,LOW,18.29,2023
2023-04-21,10,dte_roll,4133.52,16.77,4167.87,16.08,4045,3950,95,22.07,72.93,9.74,973.87,0.1335,True,0.4,1.7,LOW,18.29,2023
2023-04-24,9,dte_roll,4137.04,16.89,4090.75,18.34,4050,3950,100,23.27,76.73,-6.45,-645.27,-0.0841,False,1.2,2.4,LOW,18.29,2023
2023-04-25,9,dte_roll,4071.63,18.76,4061.22,20.09,3975,3865,110,25.57,84.43,0.54,53.69,0.0064,True,8.4,12.6,LOW,18.29,2023
2023-04-26,9,dte_roll,4055.99,18.84,4136.25,17.19,3960,3850,110,25.69,84.31,16.83,1683.35,0.1997,True,9.2,13.0,LOW,18.29,2023
2023-04-27,11,dte_roll,4135.35,17.03,4138.12,16.98,4045,3945,100,22.95,77.05,5.2,520.48,0.0675,True,2.0,3.1,LOW,18.29,2023
2023-04-28,10,dte_roll,4169.48,15.78,4138.12,16.98,4090,3995,95,22.29,72.71,-3.35,-335.06,-0.0461,False,0.0,0.0,LOW,18.29,2023
2023-05-01,9,dte_roll,4167.87,16.08,4137.64,16.94,4085,3990,95,22.16,72.84,-2.98,-297.61,-0.0409,False,0.4,1.6,LOW,18.97,2023
2023-05-02,9,dte_roll,4119.58,17.78,4130.62,16.93,4030,3925,105,24.81,80.19,6.8,679.97,0.0848,True,4.0,10.5,LOW,18.97,2023
2023-05-03,9,dte_roll,4090.75,18.34,4124.08,17.03,3995,3890,105,24.45,80.55,10.58,1058.41,0.1314,True,6.0,13.5,LOW,18.97,2023
2023-05-05,10,dte_roll,4136.25,17.19,4136.28,17.12,4045,3945,100,23.03,76.97,4.25,424.82,0.0552,True,4.0,7.4,LOW,18.97,2023
2023-05-08,9,dte_roll,4138.12,16.98,4158.77,16.87,4050,3950,100,23.23,76.77,6.91,691.26,0.09,True,2.8,6.3,LOW,18.97,2023
2023-05-09,9,dte_roll,4119.17,17.71,4198.05,16.05,4030,3925,105,24.77,80.23,16.49,1649.03,0.2055,True,4.8,10.2,LOW,18.97,2023
2023-05-10,9,dte_roll,4137.64,16.94,4191.98,16.81,4050,3950,100,23.25,76.75,11.33,1132.88,0.1476,True,2.4,6.4,LOW,18.97,2023
2023-05-11,11,dte_roll,4130.62,16.93,4192.63,17.21,4045,3945,100,23.52,76.48,12.78,1277.59,0.167,True,2.4,6.3,LOW,18.24,2023
2023-05-12,10,dte_roll,4124.08,17.03,4192.63,17.21,4035,3935,100,23.08,76.92,12.93,1292.7,0.1681,True,4.0,6.9,LOW,18.24,2023
2023-05-15,9,dte_roll,4136.28,17.12,4115.24,20.03,4050,3945,105,24.5,80.5,-3.61,-360.76,-0.0448,False,5.2,7.3,LOW,18.24,2023
2023-05-16,9,dte_roll,4109.9,17.99,4151.28,19.14,4015,3910,105,24.21,80.79,8.19,819.12,0.1014,True,8.0,12.1,LOW,18.24,2023
2023-05-17,9,dte_roll,4158.77,16.87,4205.45,17.95,4070,3970,100,23.09,76.91,8.7,870.02,0.1131,True,2.0,6.0,LOW,18.24,2023
2023-05-18,12,dte_roll,4198.05,16.05,4205.52,17.46,4115,4020,95,22.24,72.76,4.17,417.29,0.0573,True,0.4,1.5,LOW,18.24,2023
2023-05-19,11,dte_roll,4191.98,16.81,4205.52,17.46,4105,4005,100,23.45,76.55,5.85,585.41,0.0765,True,2.0,5.6,LOW,18.24,2023
2023-05-22,9,dte_roll,4192.63,17.21,4179.83,17.94,4105,4000,105,24.71,80.29,0.55,55.13,0.0069,True,7.6,7.8,LOW,18.24,2023
2023-05-23,9,dte_roll,4145.58,18.53,4221.02,15.65,4050,3940,110,25.84,84.16,18.11,1810.55,0.2151,True,12.7,15.1,LOW,18.24,2023
2023-05-24,9,dte_roll,4115.24,20.03,4282.37,14.6,4010,3895,115,27.01,87.99,25.68,2567.68,0.2918,True,28.7,23.3,LOW,18.24,2023
2023-05-25,11,profit_target,4151.28,19.14,4273.79,14.73,4050,3940,110,25.82,84.18,23.29,2328.54,0.2766,True,21.1,18.4,LOW,18.24,2023
2023-05-26,10,profit_target,4205.45,17.95,4273.79,14.73,4110,4005,105,24.58,80.42,17.77,1776.51,0.2209,True,9.6,11.9,LOW,18.24,2023
2023-05-30,9,dte_roll,4205.52,17.46,4293.93,13.65,4115,4010,105,24.67,80.33,19.99,1998.56,0.2488,True,8.0,9.2,LOW,18.24,2023
2023-05-31,9,dte_roll,4179.83,17.94,4298.86,13.83,4085,3980,105,24.53,80.47,21.71,2170.8,0.2698,True,10.0,11.8,LOW,18.24,2023
2023-06-01,11,profit_target,4221.02,15.65,4338.93,15.01,4140,4045,95,22.11,72.89,18.01,1801.15,0.2471,True,0.0,0.0,LOW,18.24,2023
2023-06-12,9,dte_roll,4338.93,15.01,4365.69,13.2,4260,4165,95,22.06,72.94,10.33,1032.57,0.1416,True,2.4,6.7,LOW,20.37,2023
2023-07-06,11,profit_target,4411.59,15.44,4522.79,13.48,4325,4230,95,21.82,73.18,18.58,1858.05,0.2539,True,8.8,12.2,LOW,20.72,2023
2023-07-10,9,dte_roll,4409.53,15.07,4565.72,13.76,4330,4230,100,23.16,76.84,20.7,2070.21,0.2694,True,9.2,10.4,LOW,20.72,2023
2023-08-02,9,dte_roll,4513.39,16.09,4464.05,14.84,4425,4320,105,24.57,80.43,-3.69,-369.01,-0.0459,False,17.9,15.3,LOW,20.72,2023
2023-08-03,11,dte_roll,4501.89,15.92,4489.72,14.82,4415,4310,105,24.49,80.51,4.44,443.93,0.0551,True,17.1,14.5,LOW,20.72,2023
2023-08-04,10,dte_roll,4478.03,17.1,4489.72,14.82,4380,4275,105,24.39,80.61,9.74,974.25,0.1209,True,23.9,20.2,LOW,20.72,2023
2023-08-07,9,dte_roll,4518.44,15.77,4404.33,16.78,4430,4330,100,23.3,76.7,-19.87,-1987.37,-0.2591,False,16.7,13.8,LOW,20.72,2023
2023-08-08,9,dte_roll,4499.38,15.99,4370.36,17.89,4410,4305,105,24.19,80.81,-24.15,-2414.94,-0.2988,False,17.9,14.9,LOW,20.72,2023
2023-08-09,9,dte_roll,4467.71,15.96,4369.71,17.3,4380,4280,100,23.46,76.54,-16.64,-1663.69,-0.2174,False,17.9,14.7,LOW,20.72,2023
2023-08-10,11,dte_roll,4468.83,15.85,4399.77,17.13,4380,4280,100,23.13,76.87,-10.03,-1003.12,-0.1305,False,17.5,14.2,LOW,20.72,2023
2025-06-25,12,profit_target,6092.16,16.76,6229.98,17.79,5965,5820,145,33.81,111.19,22.43,2242.78,0.2017,True,38.6,11.7,LOW,40.3,2025
2025-06-26,11,dte_roll,6141.02,16.59,6229.98,17.79,6015,5870,145,33.88,111.12,16.5,1650.25,0.1485,True,37.1,11.3,LOW,40.3,2025
2025-06-27,10,dte_roll,6173.07,16.32,6229.98,17.79,6050,5905,145,33.95,111.05,11.28,1127.7,0.1016,True,32.7,10.6,LOW,40.3,2025
2025-06-30,9,dte_roll,6204.95,16.73,6263.26,15.94,6075,5930,145,33.87,111.13,15.21,1520.78,0.1369,True,37.8,11.7,LOW,40.3,2025
2025-07-01,9,dte_roll,6198.01,16.83,6280.46,15.78,6070,5920,150,35.15,114.85,19.19,1919.27,0.1671,True,39.4,11.9,LOW,40.3,2025
2025-07-02,9,dte_roll,6227.42,16.64,6259.75,16.4,6100,5950,150,34.99,115.01,10.91,1091.09,0.0949,True,37.1,11.4,LOW,40.3,2025
2025-07-03,11,dte_roll,6279.35,16.38,6268.56,17.2,6150,6005,145,33.62,111.38,3.24,324.44,0.0291,True,32.7,10.8,LOW,40.3,2025
2025-07-08,9,dte_roll,6225.52,16.81,6297.36,16.52,6095,5945,150,34.85,115.15,16.22,1621.8,0.1408,True,38.6,11.1,LOW,40.24,2025
2025-07-09,9,dte_roll,6263.26,15.94,6296.79,16.41,6140,5995,145,33.57,111.43,9.3,929.81,0.0834,True,25.1,8.9,LOW,39.96,2025
2025-07-10,11,dte_roll,6280.46,15.78,6305.6,16.65,6160,6015,145,33.76,111.24,8.78,877.9,0.0789,True,21.5,8.3,LOW,39.96,2025
2025-07-11,10,dte_roll,6259.75,16.4,6305.6,16.65,6130,5985,145,33.5,111.5,12.15,1215.31,0.109,True,32.3,9.9,LOW,39.87,2025
2025-07-17,11,profit_target,6297.36,16.52,6389.77,15.03,6170,6020,150,35.1,114.9,22.74,2273.64,0.1979,True,31.9,9.5,LOW,39.56,2025
2025-07-18,10,profit_target,6296.79,16.41,6389.77,15.03,6170,6020,150,34.96,115.04,21.85,2185.35,0.19,True,30.7,9.2,LOW,39.56,2025
2025-07-21,9,dte_roll,6305.6,16.65,6362.9,15.48,6175,6025,150,34.91,115.09,16.35,1634.87,0.142,True,35.1,9.8,LOW,39.56,2025
2025-07-22,9,dte_roll,6309.62,16.5,6339.39,16.72,6180,6030,150,34.77,115.23,9.49,948.76,0.0823,True,31.1,9.4,LOW,39.56,2025
2025-07-23,9,dte_roll,6358.91,15.37,6238.01,20.38,6240,6100,140,32.71,107.29,-23.77,-2376.74,-0.2215,False,15.1,6.6,LOW,39.56,2025
2025-07-24,11,dte_roll,6363.35,15.39,6329.94,17.52,6240,6100,140,32.08,107.92,-3.47,-347.02,-0.0322,False,15.5,6.6,LOW,39.56,2025
2025-07-28,9,dte_roll,6389.77,15.03,6345.06,16.77,6270,6135,135,31.2,103.8,-6.12,-612.05,-0.059,False,11.6,5.7,LOW,39.56,2025
2025-07-29,9,dte_roll,6370.86,15.98,6340.0,16.57,6245,6100,145,33.76,111.24,-1.33,-132.51,-0.0119,False,23.9,8.1,LOW,39.56,2025
2025-07-30,9,dte_roll,6362.9,15.48,6389.45,15.15,6240,6100,140,32.34,107.66,9.74,973.8,0.0904,True,17.5,6.9,LOW,39.56,2025
2025-07-31,11,dte_roll,6339.39,16.72,6373.45,16.25,6205,6055,150,34.64,115.36,13.19,1318.54,0.1143,True,35.9,10.0,LOW,39.56,2025
2025-08-06,9,dte_roll,6345.06,16.77,6449.8,15.09,6215,6060,155,36.24,118.76,23.4,2340.24,0.1971,True,37.1,10.1,LOW,39.56,2025
2025-08-07,11,profit_target,6340.0,16.57,6449.15,14.99,6210,6060,150,35.0,115.0,24.4,2439.53,0.2121,True,33.9,9.6,LOW,39.56,2025
2025-08-08,10,dte_roll,6389.45,15.15,6449.15,14.99,6270,6130,140,32.29,107.71,14.66,1465.87,0.1361,True,13.1,6.0,LOW,39.56,2025
2025-08-11,9,dte_roll,6373.45,16.25,6395.78,15.69,6245,6095,150,34.73,115.27,10.14,1014.04,0.088,True,28.3,8.8,LOW,39.56,2025
2025-08-15,10,dte_roll,6449.8,15.09,6439.32,14.79,6330,6190,140,32.38,107.62,4.51,451.26,0.0419,True,13.5,5.9,LOW,39.56,2025
2025-08-19,9,dte_roll,6411.37,15.57,6501.86,14.43,6290,6145,145,33.78,111.22,20.09,2008.62,0.1806,True,20.3,7.1,LOW,39.56,2025
2025-08-20,9,dte_roll,6395.78,15.69,6460.26,15.36,6270,6130,140,32.48,107.52,14.68,1468.34,0.1366,True,21.5,7.4,LOW,39.56,2025
2025-08-21,12,dte_roll,6370.17,16.6,6415.54,17.17,6240,6090,150,35.19,114.81,13.43,1342.9,0.117,True,36.7,9.7,LOW,39.56,2025
2025-08-29,10,dte_roll,6460.26,15.36,6495.15,15.11,6340,6195,145,33.73,111.27,11.85,1184.53,0.1065,True,18.3,6.5,LOW,39.56,2025
2025-09-03,9,dte_roll,6448.26,16.35,6584.29,14.76,6315,6165,150,34.57,115.43,25.16,2515.75,0.2179,True,31.5,9.0,LOW,39.56,2025
2025-09-04,11,profit_target,6502.08,15.3,6615.28,15.69,6380,6235,145,33.51,111.49,20.58,2057.6,0.1845,True,17.5,6.4,LOW,39.56,2025
2025-09-05,10,profit_target,6481.5,15.18,6615.28,15.69,6360,6220,140,32.45,107.55,20.95,2094.85,0.1948,True,16.3,6.1,LOW,39.56,2025
2025-09-08,9,dte_roll,6495.15,15.11,6600.35,15.72,6375,6235,140,32.57,107.43,17.43,1742.51,0.1622,True,15.9,5.9,LOW,39.56,2025
2025-09-09,9,dte_roll,6512.61,15.04,6631.96,15.7,6390,6250,140,32.12,107.88,18.58,1858.47,0.1723,True,14.3,5.7,LOW,39.56,2025
2025-09-10,9,dte_roll,6532.04,15.35,6664.36,15.45,6410,6265,145,33.76,111.24,21.53,2152.73,0.1935,True,19.1,6.5,LOW,39.56,2025
2025-09-15,9,dte_roll,6615.28,15.69,6637.97,16.18,6485,6340,145,33.6,111.4,7.51,750.57,0.0674,True,25.1,7.4,LOW,39.56,2025
2025-09-16,9,dte_roll,6606.76,16.36,6604.72,16.74,6470,6320,150,34.81,115.19,4.22,421.66,0.0366,True,35.1,9.1,LOW,39.56,2025
2025-09-17,9,dte_roll,6600.35,15.72,6643.7,15.29,6470,6325,145,33.59,111.41,12.46,1245.95,0.1118,True,25.9,7.5,LOW,39.56,2025
2025-09-18,11,dte_roll,6631.96,15.7,6661.21,16.12,6505,6355,150,35.01,114.99,10.5,1049.68,0.0913,True,25.9,7.4,LOW,39.56,2025
2025-09-19,10,dte_roll,6664.36,15.45,6661.21,16.12,6535,6390,145,33.45,111.55,3.88,388.27,0.0348,True,23.1,6.8,LOW,39.56,2025
2025-09-22,9,dte_roll,6693.75,16.1,6711.2,16.29,6560,6405,155,35.92,119.08,7.83,783.39,0.0658,True,32.3,8.4,LOW,39.56,2025
2025-09-24,9,dte_roll,6637.97,16.18,6715.79,16.65,6505,6350,155,35.95,119.05,15.51,1550.83,0.1303,True,33.9,8.6,LOW,39.56,2025
2025-09-26,10,dte_roll,6643.7,15.29,6740.28,16.37,6520,6375,145,33.87,111.13,16.56,1656.24,0.149,True,19.5,6.4,LOW,39.56,2025
2025-09-29,9,dte_roll,6661.21,16.12,6753.72,16.3,6530,6375,155,36.21,118.79,17.94,1793.71,0.151,True,31.9,8.5,LOW,39.56,2025
2025-09-30,9,dte_roll,6688.46,16.28,6735.11,16.43,6555,6400,155,36.34,118.66,12.16,1215.67,0.1025,True,34.3,8.9,LOW,39.56,2025
2025-10-01,9,dte_roll,6711.2,16.29,6552.51,21.66,6575,6420,155,36.05,118.95,-30.42,-3042.24,-0.2558,False,34.7,8.9,LOW,39.56,2025
2025-10-06,9,dte_roll,6740.28,16.37,6671.06,20.64,6605,6445,160,37.31,122.69,-14.12,-1411.58,-0.1151,False,36.7,9.1,LOW,39.56,2025
2025-10-08,9,dte_roll,6753.72,16.3,6664.01,20.78,6615,6460,155,35.89,119.11,-17.42,-1742.39,-0.1463,False,35.1,8.9,LOW,39.56,2025
2025-10-09,11,dte_roll,6735.11,16.43,6735.13,18.23,6595,6440,155,35.87,119.13,3.34,333.6,0.028,True,39.0,9.3,LOW,39.56,2025
