variant,entry_date,exit_date,strategy,pnl,max_loss,n_contracts,pnl_source
V3_daily_cluster,2013-11-11,2013-11-25,Bull Call Diagonal,-6543.9931921299985,87764.10541587253,3,bootstrap
V3_daily_cluster,2013-11-18,2013-12-02,Bull Call Diagonal,26112.102734391287,96093.66785869258,3,engine_d+1
V3_daily_cluster,2013-11-25,2013-12-09,Bull Call Diagonal,-8741.078073986972,104872.08740247804,3,bootstrap
V3_daily_cluster,2013-12-02,2013-12-16,Bull Call Diagonal,-9809.933910188362,100805.0585829115,3,bootstrap
V3_daily_cluster,2013-12-09,2013-12-23,Bull Call Diagonal,-22049.667453575734,91547.06454534458,3,bootstrap
V3_daily_cluster,2013-12-18,2014-01-01,Bull Call Diagonal,22538.114691410257,90201.54353936925,3,bootstrap
V3_daily_cluster,2013-12-23,2014-01-06,Bull Call Diagonal,-8819.285025644158,90104.01975618188,3,engine_d+1
V3_daily_cluster,2013-12-30,2014-01-13,Bull Call Diagonal,-2443.061377866178,102703.83994556451,3,bootstrap
V3_daily_cluster,2014-01-06,2014-01-20,Bull Call Diagonal,41836.673119250685,99416.911446821,3,bootstrap
V3_daily_cluster,2014-01-13,2014-01-27,Bull Call Diagonal,-8128.36767242314,87527.99889112228,3,bootstrap
V3_daily_cluster,2014-01-21,2014-02-04,Bull Call Diagonal,29860.530815852086,93802.1502589811,3,bootstrap
V3_daily_cluster,2014-02-10,2014-02-24,Iron Condor,4961.773382433128,50527.013459884154,3,engine_d+0
V3_daily_cluster,2014-02-18,2014-03-04,Bull Call Diagonal,-1115.188267086341,103018.01774139437,3,bootstrap
V3_daily_cluster,2014-02-24,2014-03-10,Bull Call Diagonal,40898.88067350922,103122.46380959282,3,bootstrap
V3_daily_cluster,2014-03-04,2014-03-18,Bull Call Diagonal,40723.49087974686,97434.03773196552,3,bootstrap
V3_daily_cluster,2014-03-10,2014-03-24,Bull Call Diagonal,-9582.094482367895,84248.8012899422,3,bootstrap
V3_daily_cluster,2014-03-18,2014-04-01,Bull Call Diagonal,-24208.357056881145,103983.82269856828,3,engine_d+0
V3_daily_cluster,2014-03-25,2014-04-08,Bull Call Diagonal,22832.151753839404,71291.64199463805,3,bootstrap
V3_daily_cluster,2014-03-31,2014-04-14,Bull Call Diagonal,26556.07372621915,81477.70808498505,3,bootstrap
V3_daily_cluster,2014-04-07,2014-04-21,Iron Condor,9110.799540707114,52058.65552467244,3,engine_d+0
V3_daily_cluster,2014-04-17,2014-05-01,Iron Condor,7017.287770013745,39469.63325912136,3,bootstrap
V3_daily_cluster,2014-04-22,2014-05-06,Bull Call Diagonal,-8741.078073986972,104872.08740247804,3,bootstrap
V3_daily_cluster,2014-04-28,2014-05-12,Iron Condor,-38326.662045206744,77507.99374227384,3,bootstrap
V3_daily_cluster,2014-05-05,2014-05-19,Bull Call Diagonal,-6445.296829293575,88904.05108457615,3,bootstrap
V3_daily_cluster,2014-05-12,2014-05-26,Bull Call Diagonal,34218.81993558613,96296.91943942233,3,bootstrap
V3_daily_cluster,2014-05-19,2014-06-02,Bull Call Diagonal,34218.81993558613,96296.91943942233,3,bootstrap
V3_daily_cluster,2014-05-27,2014-06-10,Bull Call Diagonal,-16363.348901352241,94716.40364007888,3,bootstrap
V3_daily_cluster,2014-06-02,2014-06-16,Bull Call Diagonal,17319.046401947984,96354.72609016663,3,bootstrap
V3_daily_cluster,2014-06-09,2014-06-23,Bull Call Diagonal,21854.582454665633,91533.25562272215,3,bootstrap
V3_daily_cluster,2014-06-16,2014-06-30,Bull Call Diagonal,-9582.094482367895,84248.8012899422,3,bootstrap
V3_daily_cluster,2014-06-23,2014-07-07,Bull Call Diagonal,2627.862208227465,79017.16216877013,3,bootstrap
V3_daily_cluster,2014-06-30,2014-07-14,Bull Call Diagonal,-14381.809948328519,104305.34298460206,3,bootstrap
V3_daily_cluster,2014-07-07,2014-07-21,Bull Call Diagonal,-16682.818356378204,102705.0761203898,3,bootstrap
V3_daily_cluster,2014-07-14,2014-07-28,Bull Call Diagonal,25676.226977548395,89196.77653902923,3,bootstrap
V3_daily_cluster,2014-07-21,2014-08-04,Bull Call Diagonal,23513.622949919252,86914.84496522018,3,bootstrap
V3_daily_cluster,2014-07-28,2014-08-11,Bull Call Diagonal,-18357.78686067425,105873.89281779103,3,bootstrap
V3_daily_cluster,2014-08-13,2014-08-27,Iron Condor,5015.137332057811,41885.34580664005,3,engine_d+0
V3_daily_cluster,2014-08-18,2014-09-01,Bull Call Diagonal,29860.530815852086,93802.1502589811,3,bootstrap
V3_daily_cluster,2014-08-25,2014-09-08,Bull Call Diagonal,40898.88067350922,103122.46380959282,3,bootstrap
V3_daily_cluster,2014-09-02,2014-09-16,Bull Call Diagonal,-8128.36767242314,87527.99889112228,3,bootstrap
V3_daily_cluster,2014-09-08,2014-09-22,Bull Call Diagonal,-22049.667453575734,91547.06454534458,3,bootstrap
V3_daily_cluster,2014-09-15,2014-09-29,Bull Call Diagonal,-15564.523420874248,91118.04685559768,3,engine_d+2
V3_daily_cluster,2014-09-22,2014-10-06,Bull Call Diagonal,40723.49087974686,97434.03773196552,3,bootstrap
V3_daily_cluster,2014-10-08,2014-10-22,Iron Condor,6807.286527816379,49721.93779372555,3,engine_d+0
V3_daily_cluster,2014-10-21,2014-11-04,Iron Condor,-696.5034490832172,49257.686591797596,3,bootstrap
V3_daily_cluster,2014-10-27,2014-11-10,Iron Condor,12068.19952521211,70327.80672382745,3,bootstrap
V3_daily_cluster,2014-11-05,2014-11-19,Bull Call Diagonal,49212.30169361469,104175.76255554467,3,bootstrap
V3_daily_cluster,2014-11-10,2014-11-24,Bull Call Diagonal,-4807.858393060698,92885.01765902407,3,engine_d+1
V3_daily_cluster,2014-11-17,2014-12-01,Bull Call Diagonal,4373.915443466461,99119.97295676736,3,bootstrap
V3_daily_cluster,2014-11-24,2014-12-08,Bull Call Diagonal,40723.49087974686,97434.03773196552,3,bootstrap
V3_daily_cluster,2014-12-01,2014-12-15,Bull Call Diagonal,40657.39952668972,86980.43917046061,3,bootstrap
V3_daily_cluster,2014-12-08,2014-12-22,Bull Call Diagonal,8938.079580968828,106810.16409069797,3,bootstrap
V3_daily_cluster,2014-12-24,2015-01-07,Bull Call Diagonal,-13206.695589199024,102823.08512941448,3,engine_d+0
V3_daily_cluster,2015-01-13,2015-01-27,Iron Condor,12068.19952521211,70327.80672382745,3,engine_d+0
V3_daily_cluster,2015-01-22,2015-02-05,Iron Condor,6915.259058512051,48240.386007468,3,bootstrap
V3_daily_cluster,2015-01-27,2015-02-10,Iron Condor,11466.587116516777,73081.4687475154,3,bootstrap
V3_daily_cluster,2015-02-05,2015-02-19,Iron Condor,9765.886388707857,55837.74496944909,3,engine_d+0
V3_daily_cluster,2015-02-13,2015-02-27,Bull Call Diagonal,23886.165689615984,87760.60035832584,3,bootstrap
V3_daily_cluster,2015-02-20,2015-03-06,Bull Call Diagonal,-14959.112743613117,95337.85200002542,3,bootstrap
V3_daily_cluster,2015-02-25,2015-03-11,Bull Call Diagonal,-18268.461182773175,96648.1549170663,3,engine_d+2
V3_daily_cluster,2015-03-02,2015-03-16,Bull Call Diagonal,27154.68513258983,96632.29018766724,3,bootstrap
V3_daily_cluster,2015-03-18,2015-04-01,Bull Call Diagonal,2075.607594193605,100614.81392090855,3,engine_d+0
V3_daily_cluster,2015-03-23,2015-04-06,Bull Call Diagonal,35007.60740690828,88378.8069218285,3,bootstrap
V3_daily_cluster,2015-03-30,2015-04-13,Bull Call Diagonal,34803.229420367155,103147.38443846884,3,bootstrap
V3_daily_cluster,2015-04-09,2015-04-23,Bull Call Diagonal,44273.67577802305,88614.15280496902,3,bootstrap
V3_daily_cluster,2015-04-14,2015-04-28,Bull Call Diagonal,3437.5750109370965,84441.059282818,3,bootstrap
V3_daily_cluster,2015-04-20,2015-05-04,Bull Call Diagonal,8778.992224731519,91521.74885828247,3,engine_d+2
V3_daily_cluster,2015-04-27,2015-05-11,Bull Call Diagonal,-19529.212656640226,81749.94754743222,3,bootstrap
V3_daily_cluster,2015-05-04,2015-05-18,Bull Call Diagonal,-15771.40256746529,105065.12539721848,3,bootstrap
V3_daily_cluster,2015-05-11,2015-05-25,Bull Call Diagonal,12833.321158293798,103476.44888873184,3,bootstrap
V3_daily_cluster,2015-05-18,2015-06-01,Bull Call Diagonal,-1115.188267086341,103018.01774139437,3,bootstrap
V3_daily_cluster,2015-05-27,2015-06-10,Bull Call Diagonal,-14959.112743613117,95337.85200002542,3,engine_d+0
V3_daily_cluster,2015-06-01,2015-06-15,Bull Call Diagonal,11369.72710685674,78817.38506782136,3,bootstrap
V3_daily_cluster,2015-06-10,2015-06-24,Iron Condor,7481.91538798493,41904.88044926572,3,engine_d+0
V3_daily_cluster,2015-06-15,2015-06-29,Iron Condor,9410.38153693238,56541.06720991983,3,bootstrap
V3_daily_cluster,2015-06-22,2015-07-06,Bull Call Diagonal,34803.229420367155,103147.38443846884,3,bootstrap
V3_daily_cluster,2015-06-29,2015-07-13,Iron Condor,8826.128382205628,51513.24386342698,3,bootstrap
V3_daily_cluster,2015-07-13,2015-07-27,Iron Condor,7257.94597230899,42799.1935232813,3,engine_d+2
V3_daily_cluster,2015-07-20,2015-08-03,Bull Call Diagonal,34246.721384648175,89338.62641743985,3,bootstrap
V3_daily_cluster,2015-08-04,2015-08-18,Iron Condor,7031.846564603804,41492.95242195255,3,bootstrap
V3_daily_cluster,2015-08-14,2015-08-28,Iron Condor,5556.213745230845,67236.62566304598,3,bootstrap
V3_daily_cluster,2015-08-26,2015-09-09,Iron Condor (High Vol),12345.944667585258,185446.638098104,3,engine_d+0
V3_daily_cluster,2015-08-31,2015-09-14,Iron Condor (High Vol),-18499.27359884603,77068.15285526877,3,bootstrap
V3_daily_cluster,2015-09-08,2015-09-22,Iron Condor (High Vol),10826.440624681207,143137.61643442442,3,engine_d+2
V3_daily_cluster,2015-09-14,2015-09-28,Iron Condor (High Vol),-22533.665824969255,82908.38559010877,3,bootstrap
V3_daily_cluster,2015-09-21,2015-10-05,Iron Condor,-20299.65211017247,70063.83190913202,3,bootstrap
V3_daily_cluster,2015-10-05,2015-10-19,Iron Condor,11323.305810281217,71169.82423421748,3,bootstrap
V3_daily_cluster,2015-10-13,2015-10-27,Iron Condor,8126.470384475496,59584.60421854914,3,engine_d+0
V3_daily_cluster,2015-10-19,2015-11-02,Bull Call Diagonal,-9582.094482367895,84248.8012899422,3,bootstrap
V3_daily_cluster,2015-10-28,2015-11-11,Bull Call Diagonal,-14959.112743613117,95337.85200002542,3,bootstrap
V3_daily_cluster,2015-11-02,2015-11-16,Bull Call Diagonal,-13206.695589199024,102823.08512941448,3,bootstrap
V3_daily_cluster,2015-11-25,2015-12-09,Bull Put Spread,-8690.765733620407,43895.38316074355,3,engine_d+0
V3_daily_cluster,2015-12-01,2015-12-15,Bull Call Diagonal,40723.49087974686,97434.03773196552,3,bootstrap
V3_daily_cluster,2015-12-18,2016-01-01,Iron Condor,4667.527151764792,75454.67660982267,3,bootstrap
V3_daily_cluster,2015-12-31,2016-01-14,Iron Condor,11481.74675765622,73798.16832763118,3,bootstrap
V3_daily_cluster,2016-01-29,2016-02-12,Iron Condor,12574.56952053987,68616.53550420937,3,engine_d+0
V3_daily_cluster,2016-02-03,2016-02-17,Iron Condor,9751.257920441092,58775.48191807703,3,bootstrap
V3_daily_cluster,2016-02-16,2016-03-01,Iron Condor (High Vol),8964.449719028953,136315.57596387833,3,engine_d+0
V3_daily_cluster,2016-02-22,2016-03-07,Iron Condor,6308.415604392556,36819.16507076575,3,bootstrap
V3_daily_cluster,2016-02-29,2016-03-14,Iron Condor,9110.799540707114,52058.65552467244,3,bootstrap
V3_daily_cluster,2016-03-11,2016-03-25,Bull Put Spread,6099.456852901636,47718.38295480254,3,engine_d+0
V3_daily_cluster,2016-03-16,2016-03-30,Bull Call Diagonal,38709.54320881353,105244.00130873008,3,bootstrap
V3_daily_cluster,2016-03-21,2016-04-04,Bull Call Diagonal,34246.721384648175,89338.62641743985,3,bootstrap
V3_daily_cluster,2016-03-28,2016-04-11,Bull Put Spread,3525.9466773599634,44202.24332478359,3,engine_d+0
V3_daily_cluster,2016-04-04,2016-04-18,Bull Call Diagonal,-16946.395887278053,90216.68712745147,3,bootstrap
V3_daily_cluster,2016-04-12,2016-04-26,Bull Call Diagonal,19274.589202827112,81872.4388103642,3,bootstrap
V3_daily_cluster,2016-04-18,2016-05-02,Bull Call Diagonal,-8492.416752614865,89440.18488167942,3,bootstrap
V3_daily_cluster,2016-04-25,2016-05-09,Bull Call Diagonal,38709.54320881353,105244.00130873008,3,bootstrap
V3_daily_cluster,2016-05-02,2016-05-16,Bull Call Diagonal,-15771.40256746529,105065.12539721848,3,engine_d+0
V3_daily_cluster,2016-05-09,2016-05-23,Bull Call Diagonal,35007.60740690828,88378.8069218285,3,bootstrap
V3_daily_cluster,2016-05-16,2016-05-30,Iron Condor,4447.469165929826,52071.32477517381,3,engine_d+1
V3_daily_cluster,2016-05-24,2016-06-07,Bull Call Diagonal,-2443.061377866178,102703.83994556451,3,bootstrap
V3_daily_cluster,2016-05-31,2016-06-14,Bull Call Diagonal,-16363.348901352241,94716.40364007888,3,bootstrap
V3_daily_cluster,2016-06-06,2016-06-20,Bull Call Diagonal,8938.079580968828,106810.16409069797,3,bootstrap
V3_daily_cluster,2016-06-22,2016-07-06,Iron Condor,14540.529723412494,72460.03832717414,3,engine_d+0
V3_daily_cluster,2016-07-01,2016-07-15,Bull Call Diagonal,23513.622949919252,86914.84496522018,3,bootstrap
V3_daily_cluster,2016-07-06,2016-07-20,Bull Call Diagonal,-9809.933910188362,100805.0585829115,3,bootstrap
V3_daily_cluster,2016-07-11,2016-07-25,Bull Call Diagonal,24888.481537145697,86547.22406348723,3,bootstrap
V3_daily_cluster,2016-07-18,2016-08-01,Bull Call Diagonal,7742.03989098694,96636.21132691894,3,bootstrap
V3_daily_cluster,2016-07-25,2016-08-08,Bull Call Diagonal,-7266.571607447226,106569.02016005473,3,bootstrap
V3_daily_cluster,2016-08-01,2016-08-15,Bull Call Diagonal,34246.721384648175,89338.62641743985,3,bootstrap
V3_daily_cluster,2016-08-08,2016-08-22,Bull Call Diagonal,-8128.36767242314,87527.99889112228,3,engine_d+2
V3_daily_cluster,2016-08-15,2016-08-29,Bull Call Diagonal,25608.165075085322,88916.60586753247,3,bootstrap
V3_daily_cluster,2016-08-22,2016-09-05,Bull Call Diagonal,-8492.416752614865,89440.18488167942,3,bootstrap
V3_daily_cluster,2016-08-29,2016-09-12,Bull Call Diagonal,3437.5750109370965,84441.059282818,3,bootstrap
V3_daily_cluster,2016-09-06,2016-09-20,Bull Call Diagonal,-22049.667453575734,91547.06454534458,3,bootstrap
V3_daily_cluster,2016-10-03,2016-10-17,Iron Condor,-7363.154548592347,45238.12964050682,3,engine_d+0
V3_daily_cluster,2016-10-10,2016-10-24,Iron Condor,4447.469165929826,52071.32477517381,3,bootstrap
V3_daily_cluster,2016-11-09,2016-11-23,Bull Call Diagonal,40898.88067350922,103122.46380959282,3,engine_d+0
V3_daily_cluster,2016-11-14,2016-11-28,Bull Call Diagonal,-13035.524799562387,93296.25797519808,3,bootstrap
V3_daily_cluster,2016-11-21,2016-12-05,Bull Call Diagonal,-12130.524332055305,104172.67957867897,3,bootstrap
V3_daily_cluster,2016-11-28,2016-12-12,Bull Call Diagonal,12833.321158293798,103476.44888873184,3,bootstrap
V3_daily_cluster,2016-12-05,2016-12-19,Bull Call Diagonal,25433.377418481345,96163.89322510148,3,bootstrap
V3_daily_cluster,2016-12-12,2016-12-26,Bull Call Diagonal,6066.317355117419,94936.54883945937,3,engine_d+2
V3_daily_cluster,2016-12-19,2017-01-02,Bull Call Diagonal,-8741.078073986972,104872.08740247804,3,bootstrap
V3_daily_cluster,2016-12-27,2017-01-10,Bull Call Diagonal,40723.49087974686,97434.03773196552,3,bootstrap
V3_daily_cluster,2017-01-03,2017-01-17,Bull Call Diagonal,34803.229420367155,103147.38443846884,3,bootstrap
V3_daily_cluster,2017-01-09,2017-01-23,Bull Call Diagonal,-9633.676895505536,100773.57948309567,3,bootstrap
V3_daily_cluster,2017-01-17,2017-01-31,Bull Call Diagonal,21854.582454665633,91533.25562272215,3,bootstrap
V3_daily_cluster,2017-01-23,2017-02-06,Bull Call Diagonal,-16682.818356378204,102705.0761203898,3,bootstrap
V3_daily_cluster,2017-01-30,2017-02-13,Bull Call Diagonal,2075.607594193605,100614.81392090855,3,bootstrap
V3_daily_cluster,2017-02-06,2017-02-20,Bull Call Diagonal,8778.992224731519,91521.74885828247,3,bootstrap
V3_daily_cluster,2017-02-13,2017-02-27,Bull Call Diagonal,11369.72710685674,78817.38506782136,3,bootstrap
V3_daily_cluster,2017-02-21,2017-03-07,Bull Call Diagonal,29860.530815852086,93802.1502589811,3,bootstrap
V3_daily_cluster,2017-02-27,2017-03-13,Bull Call Diagonal,44273.67577802305,88614.15280496902,3,bootstrap
V3_daily_cluster,2017-03-06,2017-03-20,Bull Call Diagonal,-7948.388908590802,106108.17119537771,3,bootstrap
V3_daily_cluster,2017-03-13,2017-03-27,Bull Call Diagonal,3437.5750109370965,84441.059282818,3,bootstrap
V3_daily_cluster,2017-03-20,2017-04-03,Bull Call Diagonal,25676.226977548395,89196.77653902923,3,bootstrap
V3_daily_cluster,2017-03-27,2017-04-10,Bull Call Diagonal,-8741.078073986972,104872.08740247804,3,bootstrap
V3_daily_cluster,2017-04-03,2017-04-17,Bull Call Diagonal,-1323.9663342901338,74942.04933268996,3,bootstrap
V3_daily_cluster,2017-04-10,2017-04-24,Bull Call Diagonal,-7948.388908590802,106108.17119537771,3,bootstrap
V3_daily_cluster,2017-04-24,2017-05-08,Bull Call Diagonal,2627.862208227465,79017.16216877013,3,engine_d+0
V3_daily_cluster,2017-05-01,2017-05-15,Bull Call Diagonal,26556.07372621915,81477.70808498505,3,bootstrap
V3_daily_cluster,2017-05-08,2017-05-22,Bull Call Diagonal,-16682.818356378204,102705.0761203898,3,bootstrap
V3_daily_cluster,2017-05-15,2017-05-29,Bull Call Diagonal,24888.481537145697,86547.22406348723,3,bootstrap
V3_daily_cluster,2017-05-22,2017-06-05,Bull Call Diagonal,-12207.031286600408,105995.77503543612,3,bootstrap
V3_daily_cluster,2017-05-30,2017-06-13,Bull Call Diagonal,8778.992224731519,91521.74885828247,3,bootstrap
V3_daily_cluster,2017-06-05,2017-06-19,Bull Call Diagonal,44273.67577802305,88614.15280496902,3,bootstrap
V3_daily_cluster,2017-06-12,2017-06-26,Bull Call Diagonal,42053.9253734782,68048.65769004067,3,bootstrap
V3_daily_cluster,2017-06-19,2017-07-03,Bull Call Diagonal,17319.046401947984,96354.72609016663,3,bootstrap
V3_daily_cluster,2017-06-26,2017-07-10,Bull Call Diagonal,38091.828176224095,84249.75468545091,3,bootstrap
V3_daily_cluster,2017-07-03,2017-07-17,Bull Call Diagonal,35815.19134950673,92599.9909792209,3,bootstrap
V3_daily_cluster,2017-07-10,2017-07-24,Bull Call Diagonal,25433.377418481345,96163.89322510148,3,bootstrap
V3_daily_cluster,2017-07-17,2017-07-31,Bull Call Diagonal,-16844.383220884276,105674.53325427501,3,bootstrap
V3_daily_cluster,2017-07-24,2017-08-07,Bull Call Diagonal,49212.30169361469,104175.76255554467,3,bootstrap
V3_daily_cluster,2017-07-31,2017-08-14,Bull Call Diagonal,-9809.933910188362,100805.0585829115,3,bootstrap
V3_daily_cluster,2017-08-07,2017-08-21,Bull Call Diagonal,-13035.524799562387,93296.25797519808,3,bootstrap
V3_daily_cluster,2017-08-14,2017-08-28,Bull Call Diagonal,-6445.296829293575,88904.05108457615,3,engine_d+0
V3_daily_cluster,2017-08-22,2017-09-05,Iron Condor,6308.415604392556,36819.16507076575,3,engine_d+0
V3_daily_cluster,2017-08-28,2017-09-11,Iron Condor,9552.022311410186,55882.27440188387,3,bootstrap
V3_daily_cluster,2017-09-06,2017-09-20,Bull Call Diagonal,19274.589202827112,81872.4388103642,3,bootstrap
V3_daily_cluster,2017-09-11,2017-09-25,Bull Call Diagonal,22538.114691410257,90201.54353936925,3,bootstrap
V3_daily_cluster,2017-09-18,2017-10-02,Bull Call Diagonal,-1323.9663342901338,74942.04933268996,3,bootstrap
V3_daily_cluster,2017-09-25,2017-10-09,Bull Call Diagonal,11369.72710685674,78817.38506782136,3,bootstrap
V3_daily_cluster,2017-10-02,2017-10-16,Bull Call Diagonal,24888.481537145697,86547.22406348723,3,bootstrap
V3_daily_cluster,2017-10-09,2017-10-23,Bull Call Diagonal,6066.317355117419,94936.54883945937,3,bootstrap
V3_daily_cluster,2017-10-16,2017-10-30,Bull Call Diagonal,44273.67577802305,88614.15280496902,3,bootstrap
V3_daily_cluster,2017-10-23,2017-11-06,Bull Call Diagonal,26556.07372621915,81477.70808498505,3,engine_d+2
V3_daily_cluster,2017-10-30,2017-11-13,Bull Call Diagonal,-13027.184180649514,85668.58243839347,3,bootstrap
V3_daily_cluster,2017-11-06,2017-11-20,Bull Call Diagonal,-8819.285025644158,90104.01975618188,3,bootstrap
V3_daily_cluster,2017-11-13,2017-11-27,Bull Call Diagonal,-16682.818356378204,102705.0761203898,3,bootstrap
V3_daily_cluster,2017-11-20,2017-12-04,Bull Call Diagonal,-1115.188267086341,103018.01774139437,3,bootstrap
V3_daily_cluster,2017-11-27,2017-12-11,Bull Call Diagonal,34305.0914368955,77919.04340521764,3,engine_d+2
V3_daily_cluster,2017-12-05,2017-12-19,Bull Call Diagonal,-1323.9663342901338,74942.04933268996,3,bootstrap
V3_daily_cluster,2017-12-11,2017-12-25,Bull Call Diagonal,-18268.461182773175,96648.1549170663,3,bootstrap
V3_daily_cluster,2017-12-18,2018-01-01,Bull Call Diagonal,8778.992224731519,91521.74885828247,3,bootstrap
